address,bank_name,schedule,geo_lat,geo_lon
"г. Красноярск, ул.78-й Добровольческой бригады, д.15",Банк «Открытие»,Круглосуточно,56.0438054,92.9078448
"г. Красноярск, ул.78-й Добровольческой бригады, д.15",Банк ВТБ,Круглосуточно,56.0438054,92.9078448
"г. Красноярск, просп. газеты Красноярский рабочий, д.169",Банк «Открытие»,Круглосуточно,55.993774,92.896875
"г. Красноярск, просп. газеты Красноярский рабочий, д.169",Газпромбанк,Круглосуточно,55.993774,92.896875
"г. Красноярск, просп. газеты Красноярский рабочий, д.169",Енисейский объединенный банк,Круглосуточно,55.993774,92.896875
"г. Красноярск, ул.Николаева, д.15",Банк «Открытие»,Круглосуточно,56.055406,92.965677
"г. Красноярск, ул.Николаева, д.15",Газпромбанк,Круглосуточно,56.055406,92.965677
"г. Красноярск, ул.Николаева, д.15",Росбанк,Круглосуточно,56.055406,92.965677
"г. Красноярск, ул.Воронова, д.16",Банк «Открытие»,Круглосуточно,56.058755,92.95323
"г. Красноярск, ул.Воронова, д.16",Банк ВТБ,Круглосуточно,56.058755,92.95323
"г. Красноярск, ул.78-й Добровольческой бригады, д.12",Банк «Открытие»,Круглосуточно,56.0420472,92.9135737
"г. Красноярск, ул.78-й Добровольческой бригады, д.12",Енисейский объединенный банк,Доступен в режиме работы места установки,56.0420472,92.9135737
"г. Красноярск, ул.Красной Армии, д.10",Банк «Открытие»,Круглосуточно,56.014145,92.855982
"г. Красноярск, ул.Красной Армии, д.10",Банк ВТБ,Доступен в режиме работы места установки,56.014145,92.855982
"г. Красноярск, ул.Красной Армии, д.10",Енисейский объединенный банк,Круглосуточно,56.014145,92.855982
"г. Красноярск, ул.Волжская, д.9",Банк «Открытие»,Круглосуточно,55.996818,93.013113
"г. Красноярск, ул.Волжская, д.9",Газпромбанк,Круглосуточно,55.996818,93.013113
"г. Красноярск, ул.Волжская, д.9",Росбанк,Круглосуточно,55.996818,93.013113
"г. Красноярск, ул.Водопьянова, д.19а",Банк «Открытие»,Круглосуточно,56.056082,92.915828
"г. Красноярск, ул.Водопьянова, д.19а",Енисейский объединенный банк,Круглосуточно,56.056082,92.915828
"г. Красноярск, просп. Комсомольский, д.18",Банк «Открытие»,Круглосуточно,56.067177,92.927476
"г. Красноярск, просп. Комсомольский, д.18",Енисейский объединенный банк,Круглосуточно,56.067177,92.927476
"г. Красноярск, ул.Весны, д.1",Банк «Открытие»,Круглосуточно,56.034498,92.90785
"г. Красноярск, ул.Весны, д.1",Банк ВТБ,Доступен в режиме работы места установки,56.034498,92.90785
"г. Красноярск, ул.Весны, д.1",Газпромбанк,Круглосуточно,56.034498,92.90785
"г. Красноярск, ул.Весны, д.1",Енисейский объединенный банк,Круглосуточно,56.034498,92.90785
"г. Красноярск, ул.Весны, д.1",Райффайзенбанк,Круглосуточно,56.034498,92.90785
"г. Красноярск, ул.Весны, д.1",Росбанк,Круглосуточно,56.034498,92.90785
"г. Красноярск, ул.Весны, д.1",Россельхозбанк,Круглосуточно,56.034498,92.90785
"г. Красноярск, ул.1-я Смоленская, д.16",Банк «Открытие»,Круглосуточно,56.0418603,92.9515218
"г. Красноярск, ул.Тотмина, д.35а",Банк «Открытие»,Круглосуточно,56.039249,92.76798
"г. Красноярск, ул.Тотмина, д.35а",Банк ВТБ,Доступен в режиме работы места установки,56.039249,92.76798
"г. Красноярск, ул.Тотмина, д.35а",Росбанк,Круглосуточно,56.039249,92.76798
"г. Красноярск, ул.Академика Вавилова, д.33",Банк «Открытие»,Круглосуточно,55.998407,92.934054
"г. Красноярск, ул.9 Мая, д.38",Банк «Открытие»,Доступен в режиме работы места установки,56.061311,92.916762
"г. Красноярск, просп. газеты Красноярский рабочий, д.62",Банк «Открытие»,Круглосуточно,56.012348,92.970287
"г. Красноярск, ул.Копылова, д.66",Банк «Открытие»,Круглосуточно,56.012945,92.814931
"г. Красноярск, ул.Копылова, д.66",Росбанк,Круглосуточно,56.012945,92.814931
"г. Красноярск, ул.Ленина, д.54",Банк «Открытие»,Круглосуточно,56.01438,92.877683
"г. Красноярск, ул.Высотная, д.4",Банк «Открытие»,Круглосуточно,56.027074,92.780706
"г. Красноярск, просп. газеты Красноярский рабочий, д.80",Банк «Открытие»,Круглосуточно,56.009252,92.956641
"г. Красноярск, ул.Копылова, д.72",Банк «Открытие»,Круглосуточно,56.012781,92.810006
"г. Красноярск, ул.Копылова, д.72",Левобережный,Круглосуточно,56.012781,92.810006
"г. Красноярск, ул.Копылова, д.72",Россельхозбанк,Круглосуточно,56.012781,92.810006
"г. Красноярск, ул.Амурская, д.30а",Банк «Открытие»,Круглосуточно,55.987948,93.015495
"г. Красноярск, ул.Амурская, д.30а",Россельхозбанк,Круглосуточно,55.987948,93.015495
"г. Красноярск, просп. Металлургов, д.34",Банк «Открытие»,Круглосуточно,56.046921,92.946693
"г. Красноярск, просп. Металлургов, д.34",Газпромбанк,Круглосуточно,56.046921,92.946693
"г. Красноярск, просп. Металлургов, д.34",Русский Стандарт,Круглосуточно,56.046921,92.946693
"г. Красноярск, просп. Металлургов, д.34",СберБанк,Круглосуточно,56.046921,92.946693
"г. Красноярск, ул.Маерчака, д.45а",Банк «Открытие»,Круглосуточно,56.026857,92.830249
"г. Красноярск, ул.Дмитрия Мартынова, д.27",Банк «Открытие»,Круглосуточно,56.036839,92.870789
"г. Красноярск, ул.Дмитрия Мартынова, д.27",Банк ВТБ,Доступен в режиме работы места установки,56.036839,92.870789
"г. Красноярск, ул.Шахтеров, д.44",Банк «Открытие»,Круглосуточно,56.039821,92.894249
"г. Красноярск, ул.Академгородок, д.18",Банк «Открытие»,Круглосуточно,55.9920634,92.75711
"г. Красноярск, ул.Академгородок, д.18",Банк ВТБ,Доступен в режиме работы места установки,55.9920634,92.75711
"г. Красноярск, ул.Академгородок, д.18",Газпромбанк,Круглосуточно,55.9920634,92.75711
"г. Красноярск, ул.60 лет Октября, д.43",ББР Банк,Круглосуточно,55.977647,92.852202
"г. Красноярск, ул.60 лет Октября, д.43",Банк ВТБ,Доступен в режиме работы места установки,55.977647,92.852202
"г. Красноярск, ул.60 лет Октября, д.43",Росбанк,Круглосуточно,55.977647,92.852202
"г. Красноярск, ул.60 лет Октября, д.43",СберБанк,Круглосуточно,55.977647,92.852202
"г. Красноярск, просп. газеты Красноярский рабочий, д.27, стр. 78",ББР Банк,Круглосуточно,56.020466,93.010603
"г. Красноярск, ул.9 Мая, д.14а",ББР Банк,Круглосуточно,56.065583,92.92447
"г. Красноярск, ул.Карла Маркса, д.133",Братский АНКБ,Круглосуточно,56.009751,92.863169
"г. Красноярск, ул.Карла Маркса, д.133",Газпромбанк,Круглосуточно,56.009751,92.863169
"г. Красноярск, ул.Карла Маркса, д.133",Дальневосточный банк,Круглосуточно,56.009751,92.863169
"г. Красноярск, ул.Железнодорожников, д.19",Банк ВТБ,Круглосуточно,56.022472,92.838736
"г. Красноярск, ул.Щорса, д.41",Банк ВТБ,Круглосуточно,55.991105,92.955507
"г. Красноярск, ул.Щорса, д.41",СберБанк,Круглосуточно,55.991105,92.955507
"г. Красноярск, ул.Щорса, д.80",Банк ВТБ,Круглосуточно,55.988672,92.938912
"г. Красноярск, ул.Щорса, д.80",Газпромбанк,Круглосуточно,55.988672,92.938912
"г. Красноярск, ул.Щорса, д.80",Росбанк,Круглосуточно,55.988672,92.938912
"г. Красноярск, ул.Тельмана, д.43",Банк ВТБ,Круглосуточно,56.048936,92.965062
"г. Красноярск, ул.Тельмана, д.43",Газпромбанк,Круглосуточно,56.048936,92.965062
"г. Красноярск, ул.Телевизорная, д.1, стр. 90",Банк ВТБ,Круглосуточно,56.02263,92.798206
"г. Красноярск, ул.Телевизорная, д.1, стр. 90",Росбанк,Круглосуточно,56.02263,92.798206
"г. Красноярск, ул.Бограда, д.15",Банк ВТБ,Круглосуточно,56.00835,92.873996
"г. Красноярск, ул.Бограда, д.15",Росбанк,Круглосуточно,56.00835,92.873996
"г. Красноярск, ул.9 Мая, д.62",Банк ВТБ,Круглосуточно,56.054264,92.900701
"г. Красноярск, ул.9 Мая, д.62",Почта Банк,Круглосуточно,56.054264,92.900701
"г. Красноярск, ул.Славы, д.5",Банк ВТБ,Круглосуточно,56.110995,92.920667
"г. Красноярск, ул.Славы, д.5",Ланта-Банк,Круглосуточно,56.110995,92.920667
"г. Красноярск, ул.Белинского, д.3",Банк ВТБ,Круглосуточно,56.019873,92.897386
"г. Красноярск, ул.Молокова, д.54",Банк ВТБ,Круглосуточно,56.041133,92.902232
"г. Красноярск, ул.Дмитрия Мартынова, д.12",Банк ВТБ,Круглосуточно,56.039143,92.881681
"г. Красноярск, ул.Молокова, д.17",Банк ВТБ,Круглосуточно,56.039293,92.90231
"г. Красноярск, ул.Молокова, д.17",Дальневосточный банк,Круглосуточно,56.039293,92.90231
"г. Красноярск, ул.Александра Матросова, д.4",Банк ВТБ,Круглосуточно,55.990417,92.88594
"г. Красноярск, ул.Александра Матросова, д.4",Росбанк,Круглосуточно,55.990417,92.88594
"г. Красноярск, просп. Мира, д.115а, стр. 1",Банк ВТБ,Круглосуточно,56.010075,92.838567
"г. Красноярск, ул.Взлетная, д.2",Банк ВТБ,Круглосуточно,56.034353,92.91816
"г. Красноярск, просп. Комсомольский, д.1/1",Банк ВТБ,Круглосуточно,56.060202,92.935336
"г. Красноярск, ул.Партизана Железняка, д.46к, стр. 1",Банк ВТБ,Круглосуточно,56.039651,92.92989
"г. Красноярск, ул.Марковского, д.45",Банк ВТБ,Круглосуточно,56.015004,92.873475
"г. Красноярск, ул.Каратанова, д.15",Банк ВТБ,Доступен в режиме работы места установки,56.012432,92.890644
"г. Красноярск, ул.Мужества, д.10",Банк ВТБ,Доступен в режиме работы места установки,56.035607,92.883886
"г. Красноярск, ул.Мужества, д.10",Почта Банк,Круглосуточно,56.035607,92.883886
"г. Красноярск, ул.Мичурина, д.77",Банк ВТБ,Круглосуточно,55.9855616,92.9766839
"г. Красноярск, ул.Свердловская, д.73",Банк ВТБ,Доступен в режиме работы места установки,55.976552,92.828195
"г. Красноярск, ул.Свердловская, д.73",Райффайзенбанк,Круглосуточно,55.976552,92.828195
"г. Красноярск, ул.Свердловская, д.73",Альфа-Банк,Доступен в режиме работы места установки,55.976552,92.828195
"г. Красноярск, ул.Никитина, д.1В",Банк ВТБ,Доступен в режиме работы места установки,56.029965,92.919795
"г. Красноярск, просп. 60 лет Образования СССР, д.31а",Банк ВТБ,Круглосуточно,56.109678,92.913808
"г. Красноярск, просп. 60 лет Образования СССР, д.31а",Дальневосточный банк,Круглосуточно,56.109678,92.913808
"г. Красноярск, ул.Королева, д.1а",Банк ВТБ,Круглосуточно,55.987673,92.898633
"г. Красноярск, просп. 60 лет Образования СССР, д.56",Банк ВТБ,Круглосуточно,56.107057,92.90734
"г. Красноярск, просп. 60 лет Образования СССР, д.56",Газпромбанк,Круглосуточно,56.107057,92.90734
"г. Красноярск, просп. имени Газеты Красноярский Рабочий, д.27, стр. 100",Банк ВТБ,Круглосуточно,56.020905,93.01204
"г. Красноярск, ул.Борисевича, д.22",Банк ВТБ,Круглосуточно,56.006265,93.047019
"г. Красноярск, ул.Борисевича, д.22",Райффайзенбанк,Круглосуточно,56.006265,93.047019
"г. Красноярск, ул.Тотмина, д.22",Банк ВТБ,Доступен в режиме работы места установки,56.036577,92.7723
"г. Красноярск, ул.Тотмина, д.22",Дальневосточный банк,Круглосуточно,56.036577,92.7723
"г. Красноярск, просп. имени Газеты Красноярский рабочий, д.33",Банк ВТБ,Круглосуточно,56.012169,92.971796
"г. Красноярск, ул.Ястынская, д.19д",Банк ВТБ,Круглосуточно,56.062581,92.946536
"г. Красноярск, ул.Ястынская, д.19д",Почта Банк,Круглосуточно,56.062581,92.946536
"г. Красноярск, просп. имени Газеты Красноярский рабочий, д.111",Банк ВТБ,Круглосуточно,56.0003898,92.9241542
"г. Красноярск, ул.Щорса, д.44",Банк ВТБ,Круглосуточно,55.992273,92.954016
"г. Красноярск, ул.Щорса, д.44",Енисейский объединенный банк,Круглосуточно,55.992273,92.954016
"г. Красноярск, ул.Тельмана, д.30г",Банк ВТБ,Круглосуточно,56.053051,92.972695
"г. Красноярск, ул.Тельмана, д.30г",Енисейский объединенный банк,Круглосуточно,56.053051,92.972695
"г. Красноярск, ул.Тельмана, д.30г",Почта Банк,Круглосуточно,56.053051,92.972695
"г. Красноярск, ул.Тельмана, д.30г",Росбанк,Круглосуточно,56.053051,92.972695
"г. Красноярск, ул.Карла Маркса, д.93",Банк ВТБ,Круглосуточно,56.009346,92.873329
"г. Красноярск, ул.Карла Маркса, д.93",Россельхозбанк,Круглосуточно,56.009346,92.873329
"г. Красноярск, ул.Мусоргского, д.18",Банк ВТБ,Круглосуточно,55.980072,92.914349
"г. Красноярск, ул.Чернышева, д.4",Банк ВТБ,Круглосуточно,56.029128,92.743441
"г. Красноярск, ул.Чернышева, д.4",Газпромбанк,Круглосуточно,56.029128,92.743441
"г. Красноярск, ул.Чернышева, д.4",Дальневосточный банк,Круглосуточно,56.029128,92.743441
"г. Красноярск, ул.9 Мая, д.12",Банк ВТБ,Круглосуточно,56.065456,92.925621
"г. Красноярск, ул.9 Мая, д.12",Газпромбанк,Круглосуточно,56.065456,92.925621
"г. Красноярск, ул.9 Мая, д.12",Почта Банк,Круглосуточно,56.065456,92.925621
"г. Красноярск, ул.Судостроительная, д.93",Банк ВТБ,Круглосуточно,55.984303,92.847756
"г. Красноярск, ул.Газеты Пионерская Правда, д.2",Банк ВТБ,Круглосуточно,55.991276,92.939189
"г. Красноярск, ул.Дмитрия Мартынова, д.22",Банк ВТБ,Круглосуточно,56.038588,92.87473
"г. Красноярск, ул.Дмитрия Мартынова, д.22",Газпромбанк,Круглосуточно,56.038588,92.87473
"г. Красноярск, ул.Дмитрия Мартынова, д.22",Енисейский объединенный банк,Круглосуточно,56.038588,92.87473
"г. Красноярск, ул.Дмитрия Мартынова, д.22",Росбанк,Круглосуточно,56.038588,92.87473
"г. Красноярск, ул.9 Мая, д.59а",Банк ВТБ,Круглосуточно,56.057464,92.913535
"г. Красноярск, ул.9 Мая, д.59а",Газпромбанк,Круглосуточно,56.057464,92.913535
"г. Красноярск, пер. Сибирский, д.5а",Банк ВТБ,Круглосуточно,56.014471,92.953125
"г. Красноярск, пер. Сибирский, д.5а",Енисейский объединенный банк,Круглосуточно,56.014471,92.953125
"г. Красноярск, пер. Сибирский, д.5а",Райффайзенбанк,Круглосуточно,56.014471,92.953125
"г. Красноярск, пер. Сибирский, д.5а",Россельхозбанк,Круглосуточно,56.014471,92.953125
"г. Красноярск, ул.Куйбышева, д.97",Банк ВТБ,Круглосуточно,56.023438,92.82803
"г. Красноярск, просп. имени Газеты Красноярский Рабочий, д.69",Банк ВТБ,Круглосуточно,56.006381,92.948269
"г. Красноярск, ул.Урванцева, д.8",Банк ВТБ,Круглосуточно,56.059674,92.925689
"г. Красноярск, ул.Урванцева, д.8",Дальневосточный банк,Круглосуточно,56.059674,92.925689
"г. Красноярск, ул.Телевизорная, д.1, стр. 4",Банк ВТБ,Круглосуточно,56.022559,92.796634
"г. Красноярск, ул.Телевизорная, д.1, стр. 4",Газпромбанк,Круглосуточно,56.022559,92.796634
"г. Красноярск, ул.Телевизорная, д.1, стр. 4",СберБанк,Круглосуточно,56.022559,92.796634
"г. Красноярск, ул.Глинки, д.51",Банк ВТБ,Круглосуточно,56.017765,93.029731
"г. Красноярск, ул.Курчатова, д.15 Б",Банк ВТБ,Доступен в режиме работы места установки,56.016677,92.78085
"г. Красноярск, ул.Курчатова, д.15 Б",СберБанк,Круглосуточно,56.016677,92.78085
"г. Красноярск, ул.Курчатова, д.15 Б",СберБанк,Доступен в режиме работы места установки,56.016677,92.78085
"г. Красноярск, ул.Свердловская, д.293",Банк ВТБ,Круглосуточно,55.9657458,92.7312452
"г. Красноярск, ул.Транзитная, д.27",Банк ВТБ,Круглосуточно,55.997958,92.952031
"г. Красноярск, ул.Свердловская, д.30",Банк ВТБ,Доступен в режиме работы места установки,55.973195,92.792272
"г. Красноярск, ул.Партизана Железняка, д.46",Банк ВТБ,Доступен в режиме работы места установки,56.039765,92.933575
"г. Красноярск, ул.Партизана Железняка, д.46",Газпромбанк,Доступен в режиме работы места установки,56.039765,92.933575
"г. Красноярск, ул.60 лет Октября, д.169а",Банк ВТБ,Доступен в режиме работы места установки,55.989098,92.924596
"г. Красноярск, ул.Ломоносова, д.47",Банк ВТБ,Доступен в режиме работы места установки,55.995656,92.813869
"г. Красноярск, ул.30 июля, д.1",Банк ВТБ,Круглосуточно,56.005712,92.829998
"г. Красноярск, ул.Телевизорная, д.1, стр. 9",Банк ВТБ,Круглосуточно,56.0216166,92.7941378
"г. Красноярск, ул.Телевизорная, д.1, стр. 9",Росбанк,Круглосуточно,56.0216166,92.7941378
"г. Красноярск, ул.Телевизорная, д.1, стр. 9",Альфа-Банк,Доступен в режиме работы места установки,56.0216166,92.7941378
"г. Красноярск, ул.Пушкина, д.9",Банк ВТБ,Доступен в режиме работы места установки,56.007579,92.81815
"г. Красноярск, ул.Карла Маркса, д.148а",Банк ВТБ,Круглосуточно,56.009492,92.839248
"г. Красноярск, ул.Карла Маркса, д.148а",Газпромбанк,Круглосуточно,56.009492,92.839248
"г. Красноярск, ул.Красной Армии, д.121",Банк ВТБ,Круглосуточно,56.011418,92.810528
"г. Красноярск, ул.Красной Армии, д.121",Газпромбанк,Круглосуточно,56.011418,92.810528
"г. Красноярск, ул.Инструментальная, д.12",Банк ВТБ,Доступен в режиме работы места установки,56.018423,92.973815
"г. Красноярск, ул.Новгородская, д.1/3",Банк ВТБ,Круглосуточно,56.05927,92.9879
"г. Красноярск, ул.Судостроительная, д.58",Банк ВТБ,Доступен в режиме работы места установки,55.981954,92.841985
"г. Красноярск, ул.Судостроительная, д.58",Дальневосточный банк,Круглосуточно,55.981954,92.841985
"г. Красноярск, ул.Судостроительная, д.58",Росбанк,Круглосуточно,55.981954,92.841985
"г. Красноярск, ул.Калинина, д.2в",Банк ВТБ,Круглосуточно,56.03509,92.827767
"г. Красноярск, просп. имени Газеты Красноярский рабочий, д.47",Банк ВТБ,Круглосуточно,56.0099706,92.9636307
"г. Красноярск, ул.Александра Матросова, д.30/1",Банк ВТБ,Доступен в режиме работы места установки,55.977799,92.89081
"г. Красноярск, ул.Ленина, д.125",Банк ВТБ,Доступен в режиме работы места установки,56.012185,92.851727
"г. Красноярск, ул.Ленина, д.125",Кредит Европа Банк,Доступен в режиме работы места установки,56.012185,92.851727
"г. Красноярск, ул.Коломенская, д.26, стр. 14",Газпромбанк,Доступен в режиме работы места установки,56.0154102,92.9661821
"г. Красноярск, просп. имени Газеты Красноярский Рабочий, д.62",Газпромбанк,Доступен в режиме работы места установки,56.012385,92.970646
"г. Красноярск, просп. имени Газеты Красноярский Рабочий, д.62",Газпромбанк,Круглосуточно,56.012385,92.970646
"г. Красноярск, просп. имени Газеты Красноярский рабочий, д.160и",Газпромбанк,Круглосуточно,55.997396,92.904692
"г. Красноярск, просп. Мира, д.130",Газпромбанк,Круглосуточно,56.010693,92.840641
"г. Красноярск, ул.Шумяцкого, д.6",Газпромбанк,Круглосуточно,56.068357,92.936073
"г. Красноярск, ул.Александра Матросова, д.7",Газпромбанк,Круглосуточно,55.98789,92.888116
"г. Красноярск, ул.Взлетная, д.5, стр. 1",Газпромбанк,Круглосуточно,56.0332911,92.9167169
"г. Красноярск, ул.Телевизорная, д.1, стр. 78",Газпромбанк,Круглосуточно,56.020919,92.797469
"г. Красноярск, ул.Телевизорная, д.1, стр. 78",Левобережный,Круглосуточно,56.020919,92.797469
"г. Красноярск, ул.Горького, д.6",Газпромбанк,Круглосуточно,56.010631,92.84991
"г. Красноярск, ул.Молокова, д.60",Газпромбанк,Доступен в режиме работы места установки,56.039711,92.899909
"г. Красноярск, ул.Молокова, д.60",Почта Банк,Доступен в режиме работы места установки,56.039711,92.899909
"г. Красноярск, ул.Ладо Кецховели, д.26/1",Газпромбанк,Круглосуточно,56.013993,92.813901
"г. Красноярск, просп. Мира, д.36",Газпромбанк,Круглосуточно,56.012931,92.882087
"г. Красноярск, просп. Мира, д.36",Енисейский объединенный банк,Круглосуточно,56.012931,92.882087
"г. Красноярск, просп. Мира, д.100",Газпромбанк,Круглосуточно,56.01164,92.859218
"г. Красноярск, ул.Авиаторов, д.39",Газпромбанк,Круглосуточно,56.047414,92.912769
"г. Красноярск, ул.Ленина, д.46",Газпромбанк,Круглосуточно,56.014365,92.879061
"г. Красноярск, ул.60 лет Октября, д.57",Газпромбанк,Круглосуточно,55.978994,92.86491
"г. Красноярск, ул.Весны, д.26",Газпромбанк,Круглосуточно,56.039068,92.916748
"г. Красноярск, просп. имени Газеты Красноярский Рабочий, д.126",Газпромбанк,Круглосуточно,56.0025289,92.9280391
"г. Красноярск, ул.Толстого, д.69",Газпромбанк,Доступен в режиме работы места установки,56.021073,92.809664
"г. Красноярск, ул.Анатолия Гладкова, д.2а",Газпромбанк,Доступен в режиме работы места установки,55.990659,92.883222
"г. Красноярск, ул.Полигонная, д.4",Газпромбанк,Доступен в режиме работы места установки,56.076698,92.953448
"г. Красноярск, ул.Партизана Железняка, д.44г",Газпромбанк,Доступен в режиме работы места установки,56.039173,92.932463
"г. Красноярск, ул.Юшкова, д.4а",Газпромбанк,Круглосуточно,56.031823,92.772967
"г. Красноярск, ул.Юшкова, д.4а",Почта Банк,Круглосуточно,56.031823,92.772967
"г. Красноярск, просп. газеты Красноярский рабочий, д.59",Газпромбанк,Круглосуточно,56.008075,92.955216
"г. Красноярск, ул.Амурская, д.30",Газпромбанк,Круглосуточно,55.987948,93.015495
"г. Красноярск, просп. газеты Красноярский рабочий, д.163",Газпромбанк,Круглосуточно,55.994407,92.899482
"г. Красноярск, ул.Ленина, д.123д",Газпромбанк,Доступен в режиме работы места установки,56.012251,92.852885
"г. Красноярск, ул.Ленина, д.123д",Росбанк,Доступен в режиме работы места установки,56.012251,92.852885
"г. Красноярск, ул.Ленина, д.35",Газпромбанк,Доступен в режиме работы места установки,56.013786,92.880143
"г. Красноярск, ул.Ленина, д.160",Газпромбанк,Доступен в режиме работы места установки,56.011964,92.837969
"г. Красноярск, ул.Академика Киренского, д.2а/1",Газпромбанк,Доступен в режиме работы места установки,55.995567,92.786815
"г. Красноярск, ул.Академика Киренского, д.2а/1",МТС Банк,Круглосуточно,55.995567,92.786815
"г. Красноярск, ул.Северная, д.9а",Газпромбанк,Доступен в режиме работы места установки,56.025297,92.836723
"г. Красноярск, ул.Партизана Железняка, д.44д",Газпромбанк,Круглосуточно,56.039173,92.932463
"г. Красноярск, ул.Парижской Коммуны, д.41",Газпромбанк,Доступен в режиме работы места установки,56.017517,92.879518
"г. Красноярск, ул.Свердловская, д.53",Газпромбанк,Круглосуточно,55.979223,92.84723
"г. Красноярск, ул.Алексеева, д.17",Газпромбанк,Круглосуточно,56.053697,92.919443
"г. Красноярск, ул.Железнодорожников, д.8",Газпромбанк,Круглосуточно,56.016868,92.844193
"г. Красноярск, ул.Воронова, д.14г",Газпромбанк,Круглосуточно,56.059837,92.956857
"г. Красноярск, просп. Мира, д.52",Газпромбанк,Круглосуточно,56.012665,92.878639
"г. Красноярск, бул. Солнечный, д.4",Газпромбанк,Круглосуточно,56.119143,92.931883
"г. Красноярск, ул.Сурикова, д.13",Газпромбанк,Круглосуточно,56.009013,92.876513
"г. Красноярск, просп. Комсомольский, д.1 Б",Газпромбанк,Круглосуточно,56.060202,92.935336
"г. Красноярск, просп. Комсомольский, д.1 Б",Райффайзенбанк,Круглосуточно,56.060202,92.935336
"г. Красноярск, просп. Комсомольский, д.1 Б",Росбанк,Круглосуточно,56.060202,92.935336
"г. Красноярск, пер. Каучуковый, д.6",Газпромбанк,Круглосуточно,56.021303,93.016503
"г. Красноярск, ул.Северо-Енисейская, д.44",Газпромбанк,Круглосуточно,56.0278744,92.8352108
"г. Красноярск, просп. газеты Красноярский рабочий, д.111",Газпромбанк,Круглосуточно,56.000375,92.924172
"г. Красноярск, просп. газеты Красноярский рабочий, д.111",Енисейский объединенный банк,Круглосуточно,56.000375,92.924172
"г. Красноярск, ул.Академика Павлова, д.14",Газпромбанк,Доступен в режиме работы места установки,55.998388,92.962828
"г. Красноярск, ул.Маерчака, д.8, стр. 9",Дальневосточный банк,Доступен в режиме работы места установки,56.0182719,92.8391497
"г. Красноярск, ул.Маерчака, д.8, стр. 9",Альфа-Банк,Доступен в режиме работы места установки,56.0182719,92.8391497
"г. Красноярск, Заводской пр-д, д.2г",Дальневосточный банк,Доступен в режиме работы места установки,56.0144358,93.0094077
"г. Красноярск, просп. Мира, д.103",Дальневосточный банк,Доступен в режиме работы места установки,56.010521,92.84685
"г. Красноярск, просп. Мира, д.103",Кредит Европа Банк,Доступен в режиме работы места установки,56.010521,92.84685
"г. Красноярск, ул.9 Мая, д.6",Дальневосточный банк,Круглосуточно,56.069026,92.93291
"г. Красноярск, ул.Тельмана, д.36",Дальневосточный банк,Доступен в режиме работы места установки,56.050436,92.967564
"г. Красноярск, ул.Академика Вавилова, д.27",Дальневосточный банк,Круглосуточно,55.997564,92.929697
"г. Красноярск, ул.Полтавская, д.38/22",Дальневосточный банк,Круглосуточно,55.985641,92.858184
"г. Красноярск, ул.Авиаторов, д.50",Дальневосточный банк,Круглосуточно,56.049813,92.914446
"г. Красноярск, ул.Калинина, д.35а",Дальневосточный банк,Круглосуточно,56.032621,92.814908
"г. Красноярск, ул.Новосибирская, д.7",Дальневосточный банк,Круглосуточно,56.017782,92.821331
"г. Красноярск, ул.Новосибирская, д.7",Енисейский объединенный банк,Круглосуточно,56.017782,92.821331
"г. Красноярск, ул.Республики, д.37",Дальневосточный банк,Доступен в режиме работы места установки,56.016045,92.8518
"г. Красноярск, ул.Дзержинского, д.26",Дальневосточный банк,Круглосуточно,56.013384,92.856688
"г. Красноярск, ул.Коломенская, д.26, корп. 4",Дальневосточный банк,Круглосуточно,56.015331,92.966142
"г. Красноярск, ул.Партизана Железняка, д.3а",Дальневосточный банк,Круглосуточно,56.026044,92.910916
"г. Красноярск, ул.Партизана Железняка, д.3а",МТС Банк,Круглосуточно,56.026044,92.910916
"г. Красноярск, ул.Академика Киренского, д.87 Б",Дальневосточный банк,Круглосуточно,56.018282,92.798608
"г. Красноярск, просп. газеты Красноярский рабочий, д.42",Дальневосточный банк,Круглосуточно,56.016644,92.985784
"г. Красноярск, просп. Мира, д.128",Дальневосточный банк,Круглосуточно,56.010807,92.842455
"г. Красноярск, ул.78-й Добровольческой Бригады, д.15",Дальневосточный банк,Круглосуточно,56.0438054,92.9078448
"г. Красноярск, ул.78-й Добровольческой Бригады, д.15",Енисейский объединенный банк,Круглосуточно,56.0438054,92.9078448
"г. Красноярск, просп. Газеты Красноярский Рабочий, д.120",Дальневосточный банк,Круглосуточно,56.004284,92.931005
"г. Красноярск, просп. Газеты Красноярский Рабочий, д.120",Почта Банк,Круглосуточно,56.004284,92.931005
"г. Красноярск, ул.Копылова, д.40",Дальневосточный банк,Круглосуточно,56.013083,92.8256
"г. Красноярск, ул.Молокова, д.28а",Дальневосточный банк,Доступен в режиме работы места установки,56.044661,92.908736
"г. Красноярск, ул.Затонская, д.62",Дальневосточный банк,Круглосуточно,55.976914,92.92805
"г. Красноярск, ул.9 Мая, д.65д",Дальневосточный банк,Круглосуточно,56.055507,92.911048
"г. Красноярск, ул.Анатолия Гладкова, д.8",Енисейский объединенный банк,Круглосуточно,55.988479,92.879145
"г. Красноярск, ул.Молокова, д.37",Енисейский объединенный банк,Круглосуточно,56.035841,92.897345
"г. Красноярск, ул.Молокова, д.19",Енисейский объединенный банк,Круглосуточно,56.038474,92.900892
